;price;odometer
12229;6995;160550
12230;6995;292533
12232;0;3107
12233;15995;77679
12234;8995;175422
12235;4500;103500
12236;8295;139300
12237;5995;142094
12239;7000;172000
12240;6500;50000
12241;15877;110410
12242;13995;141685
12244;7800;187000
12246;0;77993
12247;6900;52604
12251;0;39945
12252;11500;93842
12253;15250;87179
12254;7495;180542
12256;2100;141840
12257;4350;183000
12258;9500;100800
12259;12500;106578
12260;10995;122861
12262;2000;16500
12263;10995;172000
12264;6795;91085
12265;6299;113942
12267;14995;160015
12268;9950;185132
12269;2400;171678
12270;6980;161000
12271;0;41993
12272;0;10835
12273;0;27570
12274;9995;123000
12275;8800;52821
12276;8995;89000
12277;3995;225000
12278;3995;139000
12279;5995;74000
12280;7995;91000
12281;6995;91000
12282;6995;91000
12283;7995;78000
12284;7995;157000
12285;6995;92000
12286;9995;87000
12287;9995;73000
12288;11000;136797
12289;3800;282000
12290;22900;48500
12291;3200;234632
12292;0;21089
12293;2900;186650
12294;8500;225000
12295;6477;102420
12299;0;96001
12300;19400;42301
12301;5695;170606
12302;14100;48489
12303;22400;13874
12305;8995;108400
12306;2500;172925
12307;8500;81000
12308;15900;158876
12309;2400;232108
12310;2195;186324
12311;0;49684
12312;0;185959
12314;8500;84
12315;0;6039
12317;6495;113462
12318;3995;143029
12319;3995;176341
12320;270;81787
12321;344;19481
12322;329;48551
12323;195;69843
12324;9000;120000
12325;300;250000
12326;2250;166290
12327;5995;172317
12328;3100;130145
12329;0;100834
12330;29900;12693
12331;20200;16684
12332;3000;311000
12335;29800;49788
12336;17900;20609
12337;16400;36445
12338;13600;63443
12339;15700;42873
12340;15100;46296
12341;18700;39816
12342;18600;39956
12343;13999;118322
12344;16500;119332
12345;4995;117986
12346;16800;63491
12347;17000;44520
12348;13500;66618
12349;0;75805
12350;5555;55428
12351;9995;175953
12352;4449;154473
12353;1395;230200
12354;5959;138416
12355;9995;193392
12356;5895;108454
12357;16499;131513
12358;3995;202437
12359;0;110445
12362;14995;43702
12363;2500;147000
12365;0;58867
12366;13995;121340
12367;7900;0
12368;1950;181000
12370;0;10329
12371;0;69843
12372;0;81787
12373;0;102491
12374;8500;46584
12375;3475;139249
12376;14995;43128
12377;13995;117148
12378;2500;164235
12379;9500;237487
12380;6995;121907
12381;36900;11571
12382;26100;39098
12383;24800;23156
12384;20200;29556
12385;29900;50656
12386;46800;29444
12387;25400;55829
12388;23200;25176
12389;6495;151000
12390;5400;136000
12391;6495;93000
12392;10995;51000
12393;5495;147816
12394;5500;116798
12395;6100;95707
12396;27000;69100
12397;12995;41582
12398;12995;16761
12399;12495;71723
12400;0;89781
12402;4800;124000
12403;3125;170000
12404;0;39794
12405;3100;37000
12406;6500;156200
12409;7800;58282
12410;25900;46800
12411;0;22783
12412;0;10286
12413;0;33252
12415;6990;161000
12416;400;168000
12417;4900;156000
12418;3000;139400
12421;2500;239080
12422;0;15113
12423;5800;213021
12424;16000;123000
12425;2900;186540
12426;0;132479
12427;0;102783
12428;0;26250
12429;4200;150000
12430;0;84638
12431;5000;176000
12433;0;109565
12434;42000;58472
12435;1350;292956
12437;0;136087
12438;3500;160000
12439;8200;39800
12441;0;103544
12442;2900;179445
12445;0;81576
12446;3100;223
12447;0;70028
12449;2000;221609
12450;3550;173322
12455;1800;198
12456;3500;195804
12457;3500;139000
12458;14500;29182
12459;3999;246584
12460;6500;122739
12461;3899;170371
12462;2500;185000
12463;5500;139893
12464;14995;247707
12465;6750;158000
12467;0;18997
12468;0;59467
12469;7300;104195
12470;9995;99295
12471;6995;147823
12472;11995;108988
12473;8500;120600
12474;10995;78838
12475;4800;150000
12476;7500;86800
12477;22000;14883
12478;0;32029
12479;0;42998
12480;26999;125087
12481;6999;143097
12482;27999;64999
12483;11750;119799
12484;2950;150
12485;17500;159000
12486;5200;181473
12487;19800;90278
12488;7800;178000
12489;5477;137502
12491;700;202853
12492;9995;173421
12493;6500;92000
12494;600;170000
12495;7990;222031
12496;16000;40318
12497;16000;43113
12498;700;287725
12499;5800;95138
12500;0;105506
12501;21987;100712
12502;16995;110064
12503;0;86918
12504;0;27382
12505;8200;141000
12506;17300;38037
12508;26495;156558
12509;35500;82300
12510;0;51714
12511;13995;104174
12512;4500;141850
12515;23500;78000
12516;2699;108000
12517;22300;29881
12519;14350;106103
12520;6750;106789
12521;10995;92932
12522;13500;122966
12523;8700;67000
12524;11350;99804
12526;500;190000
12527;27500;110000
12528;10995;92932
12529;0;114929
12530;0;54697
12531;29900;85591
12532;2200;215504
12533;39900;53600
12534;0;38585
12535;0;78088
12536;25900;2896
12537;22300;48276
12538;25100;58403
12539;25600;48705
12540;33500;4449
12541;27700;12088
12542;3200;242000
12543;21500;72532
12544;35999;129010
12545;7400;35000
12546;25995;72318
12547;9500;75000
12548;15795;135192
12549;26900;170500
12550;11500;97228
12551;15000;99465
12552;3950;218278
12553;15995;157316
12554;8995;93750
12555;17600;16760
12556;2600;290000
12557;26600;11350
12558;28600;50241
12559;15600;36088
12560;19100;39148
12561;13900;41552
12562;10295;64876
12563;10195;33848
12564;7495;59491
12565;5600;87027
12566;15800;47060
12567;29495;106092
12568;975;161000
12569;15600;35533
12570;14900;33972
12571;17000;64674
12572;7995;107664
12573;4500;152326
12574;8995;136602
12575;4500;139239
12576;1500;142000
12577;0;110579
12578;8995;93525
12579;9500;96403
12580;7995;206784
12582;5500;149899
12583;48840;28108
12584;0;100819
12585;310;57246
12586;154;102491
12587;293;10329
12588;303;15239
12589;3100;114000
12590;31700;70660
12591;2500;134000
12592;0;223207
12593;0;29498
12594;21200;31516
12595;21000;12500
12596;15400;60111
12597;34500;46000
12598;5;148500
12599;5300;130000
12600;6000;320000
12601;27850;73000
12602;3250;190540
12603;23200;73013
12604;2995;111065
12609;37000;21500
12610;17200;167392
12612;2150;198802
12613;13750;69400
12615;4000;114247
12617;6000;156000
12618;1750;99
12620;14500;35000
12621;7500;200000
12622;35000;28000
12624;25999;52960
12625;6400;166367
12626;0;41685
12627;20500;192000
12628;11750;67450
12629;10500;89675
12630;10750;108000
12631;8500;174645
12632;3900;107
12633;0;88581
12634;8995;149389
12635;8800;200000
12636;3300;160000
12637;6495;119258
12638;0;51424
12639;5495;75059
12640;0;44438
12641;5900;105609
12642;7500;128734
12643;2500;234000
12644;0;52842
12645;7800;24000
12646;5000;138000
12647;6000;73220
12648;1800;226000
12649;4500;147000
12650;17500;72381
12651;13995;136872
12652;1600;186000
12653;9000;75000
12654;15000;85000
12655;0;50557
12656;0;46571
12657;9300;77947
12659;0;29039
12660;7995;119675
12661;11995;82600
12662;10995;110075
12663;9995;124492
12665;9500;320000
12667;7950;177300
12669;6777;100821
12671;16400;64662
12672;1300;130997
12673;2595;120190
12674;26050;29311
12675;7295;107300
12676;0;75776
12677;9299;59395
12678;7995;130845
12679;6000;109000
12680;17500;79883
12682;2000;200000
12683;1900;146000
12684;0;91360
12685;19998;141008
12687;1;100000
12688;16900;27613
12689;14900;88096
12690;16300;39558
12691;17400;18829
12692;18700;29726
12693;16300;23822
12694;14000;68206
12695;20800;55586
12696;0;38659
12697;8495;116000
12699;5495;147000
12700;14500;81193
12701;6000;132994
12702;4995;159000
12703;5695;124000
12704;7800;81798
12705;3300;176000
12707;1000;106987
12708;17995;56109
12709;15999;79000
12710;15400;57341
12711;22300;40612
12712;16200;28476
12713;16700;69522
12714;0;46733
12715;31200;26133
12716;26600;35213
12717;31700;21104
12718;25300;87650
12719;39200;11599
12720;16600;85632
12721;32500;36373
12722;0;55066
12723;12995;112242
12725;5500;133500
12726;9950;162904
12727;6000;146444
12728;3650;103127
12729;7695;187791
12730;6995;98579
12731;21500;202000
12732;2500;270000
12733;18995;64819
12734;12995;119584
12735;6000;113910
12736;17600;42028
12737;0;89781
12738;0;84657
12739;14995;49180
12740;18495;35946
12741;15459;45732
12742;15200;12286
12743;21788;28700
12744;8700;187000
12745;2000;140000
12746;0;44832
12747;32500;5100
12748;9300;52932
12749;0;96184
12750;0;248078
12751;36600;35397
12753;0;12522
12754;0;54993
12755;0;35111
12757;222;31143
12758;213;45910
12759;186;190201
12760;0;41434
12761;9995;128663
12762;21300;15433
12763;0;104958
12764;0;44347
12765;1800;218000
12767;0;48551
12769;0;190201
12770;0;19481
12771;5000;127800
12772;3600;173000
12774;12995;131804
12775;2600;145201
12776;950;327000
12777;4800;245000
12778;6500;75386
12779;0;82846
12780;11500;124719
12781;2150;200540
12782;3200;193
12783;0;43985
12785;7960;219229
12786;6960;159673
12787;6999;133436
12788;14950;133260
12789;9000;119240
12790;21995;61000
12791;0;61626
12792;8000;70235
12793;3499;164458
12794;1999;141122
12795;12000;52000
12797;10500;80345
12798;10800;97000
12799;3786;164352
12800;4992;111438
12801;7900;121000
12802;4995;71096
12803;4992;170694
12804;13995;136570
12805;5495;100417
12806;0;20242
12807;8400;69000
12808;6995;152078
12809;9995;113713
12810;14995;128178
12811;0;25944
12812;3800;114233
12813;4992;120889
12814;8800;136600
12815;5200;123257
12818;14687;89609
12819;4988;147687
12820;18777;85023
12821;14995;95116
12822;2900;283500
12825;7995;88557
12826;0;30290
12827;6500;124918
12828;17995;114014
12829;10995;51000
12830;6500;124000
12831;9900;119951
12832;14995;98851
12833;12995;94375
12834;21995;73029
12835;9350;71888
12836;23900;172261
12837;4650;102848
12838;12550;90317
12839;6995;163108
12840;9150;141155
12841;8650;120175
12842;12495;48933
12843;7100;123077
12844;9995;41109
12845;7150;125727
12846;4995;124050
12849;33900;30585
12850;0;45928
12851;1000;277000
12852;9650;46000
12853;3650;119000
12854;9650;197000
12857;0;49510
12858;6495;151000
12859;4000;136
12861;0;63231
12862;6495;93000
12864;14900;9000
12866;14500;91000
12867;1800;215739
12868;2800;160000
12870;2800;160000
12872;7995;118548
12873;4299;150976
12876;0;47001
12877;5000;197575
12878;1400;125085
12879;6995;202143
12881;4650;112286
12883;3995;122407
12884;4150;144096
12885;2150;133475
12887;13495;124627
12888;7150;121085
12889;0;21299
12890;5650;116860
12891;4150;118647
12892;6650;163687
12894;3999;199153
12895;4999;117135
12896;3999;145868
12897;6495;181902
12898;3999;157622
12899;6650;105135
12900;2400;159000
12901;4995;91022
12902;2400;171678
12903;36000;24700
12904;15000;194250
12905;21000;87000
12907;17800;65142
12910;8495;134187
12911;26975;3200
12913;3999;183940
12914;0;29394
12915;8500;93686
12916;23995;69000
12917;12500;164040
12918;18995;119025
12919;8000;132000
12920;1800;147000
12921;8500;77043
12922;14995;136735
12923;0;89889
12924;8500;149289
12925;8500;131899
12926;8995;115450
12927;22995;64650
12928;6500;92689
12929;4700;1500000
12930;7995;84000
12932;1500;141000
12933;13995;41000
12934;10445;116452
12935;10495;88982
12936;26995;61000
12937;2800;245000
12938;15995;55502
12939;0;54457
12941;9350;58593
12942;12000;88843
12943;13750;185000
12944;3600;134400
12945;1000;186000
12946;8495;143876
12949;2500;125000
12950;17995;107553
12951;14995;83307
12952;5000;157500
12953;13800;70154
12954;24900;105600
12955;0;85055
12956;7100;75288
12957;10995;88948
12959;2650;191000
12960;20900;139700
12962;16900;91176
12963;0;61334
12964;20700;80000
12965;31900;117650
12966;1500;110960
12967;12995;140221
12968;22000;51500
12969;9800;115451
12970;12999;182009
12971;4250;174000
12972;29999;30995
12973;19500;94318
12974;7650;160000
12975;8075;104899
12976;3600;1114472
12977;0;127286
12978;2900;210056
12979;3600;165777
12980;3200;212646
12981;3200;64108
12982;3200;161865
12983;3100;148982
12984;2900;132270
12985;3600;103565
12986;3500;125746
12987;3200;142982
12988;4500;67000
12989;3100;179201
12990;4950;90000
12991;3500;208755
12992;9995;45076
12993;10178;74352
12995;6995;131395
12996;0;105363
12998;0;89781
13000;3200;127041
13001;11500;92000
13002;18999;46000
13003;15200;94000
13004;5900;148854
13006;10000;97000
13010;750;5992
13011;1950;258368
13012;1000;8806
13013;950;180781
13014;950;208320
13019;7995;135000
13020;1000;202000
13021;0;33809
13022;15495;33200
13023;9500;86250
13024;4999;138596
13026;2200;232775
13028;2300;130000
13029;0;30941
13030;7800;155801
13031;3900;159000
13032;4595;224457
13033;0;104958
13034;4795;129290
13035;8295;143536
13036;0;101643
13037;0;138286
13038;16500;30600
13039;0;160940
13040;0;9866
13041;18500;42000
13042;13777;72271
13043;0;25944
13044;8000;79582
13045;11995;105705
13046;0;15739
13047;47000;5600
13048;2800;139921
13049;11200;81650
13050;0;20242
13051;9500;180469
13052;15850;53287
13053;0;30290
13054;0;21006
13055;8000;194500
13056;8000;115000
13057;11999;65000
13058;4500;70383
13059;8995;55200
13060;9495;44044
13061;0;105195
13062;16500;165000
13063;0;53691
13064;0;6197
13065;0;52570
13066;0;7969
13067;4450;159
13068;0;72503
13069;2400;167
13070;7950;371288
13073;0;96539
13074;2800;146
13076;5995;160632
13077;0;36743
13078;4777;125259
13080;2000;155266
13081;5995;127260
13082;5000;150644
13083;1100;198500
13084;12795;147395
13085;0;81204
13086;3500;182623
13087;0;16272
13088;0;70028
13089;7295;77325
13090;6500;168544
13092;8250;58132
13093;7495;85580
13094;12600;93457
13095;15995;107124
13096;2500;234796
13097;0;36595
13099;0;62619
13100;18550;31252
13101;8350;121029
13102;0;93048
13103;1500;174000
13104;6995;121907
13105;0;26095
13106;2000;187279
13107;8995;302625
13108;8990;67027
13109;3899;151632
13110;3399;107344
13111;5500;137500
13112;7600;141200
13113;0;87960
13114;2800;93549
13115;1200;140348
13116;5500;130000
13117;12450;178284
13118;15998;181020
13120;44998;180188
13121;0;52337
13123;1599;117234
13124;27998;154875
13125;3799;113294
13127;24998;134732
13128;2799;175324
13129;9900;153000
13130;0;87688
13131;49998;156988
13132;6995;156738
13133;28000;199000
13134;6995;156738
13135;0;105530
13136;7995;115580
13137;8550;123049
13138;21998;159100
13139;5000;152572
13141;41998;177369
13142;10995;185366
13143;29998;108230
13144;4800;148000
13145;21998;141491
13147;24998;170210
13148;22998;147000
13149;10995;74499
13150;21998;141968
13151;0;25949
13152;5695;152400
13153;22998;41508
13154;13995;70250
13155;10777;62387
13156;8195;130400
13157;2000;299561
13158;3150;160430
13159;7950;1895000
13160;9595;91100
13161;0;51662
13162;7600;98347
13163;9300;79101
13164;0;92819
13165;2199;162565
13166;22995;40479
13167;4950;198132
13169;0;4
13170;12277;29744
13171;11500;56080
13172;7500;94000
13173;9895;75900
13174;36995;14962
13175;32995;161718
13176;8989;75782
13178;4500;132121
13179;13495;45645
13180;7990;126591
13181;8500;142428
13182;6400;113951
13183;4000;184980
13184;3995;143090
13185;6995;112000
13186;6500;147531
13187;4300;135116
13188;2800;170000
13189;0;30487
13190;13495;26983
13192;15495;51900
13193;10895;84900
13194;9995;53100
13195;18695;101300
13196;12995;86900
13197;11695;89400
13198;19500;47200
13199;13900;76500
13200;8995;100600
13201;8995;59200
13202;7495;116200
13203;0;77498
13204;1500;280
13205;18000;80000
13206;8900;214890
13207;0;12800
13208;24950;20000
13209;8900;87000
13210;18500;21313
13211;1800;182860
13212;0;102696
13213;0;11445
13214;7500;116000
13215;4999;88000
13216;7995;95444
13217;3995;141794
13218;5995;135563
13219;0;73305
13220;0;45910
13222;0;57246
13223;0;55637
13224;0;20986
13225;0;98088
13226;0;18568
13227;0;20171
13228;2500;123
13229;3000;154
13230;27800;12000
13231;9300;106090
13232;0;67914
13233;35000;560000
13235;5500;123900
13237;5995;142094
13238;15999;61000
13239;6000;138000
13240;2000;177000
13242;15999;94281
13243;4500;174952
13245;0;21600
13248;0;40026
13249;0;38876
13250;6800;173446
13251;0;62067
13252;2200;181000
13254;0;90210
13257;46995;53987
13259;15300;69769
13260;6995;91907
13266;6995;202143
13267;8995;79920
13268;265;179000
13270;0;90862
13271;0;74530
13272;5995;91618
13273;19995;77455
13274;0;35144
13275;8000;109787
13278;5977;100614
13282;19750;60000
13283;0;26447
13284;4495;160567
13285;13999;218603
13286;10995;151624
13287;3600;1114472
13288;5895;108454
13289;2900;210056
13290;3600;165777
13291;3200;212646
13292;10995;131249
13293;3200;64108
13295;18900;84610
13296;3200;161865
13297;3100;148982
13298;2900;132270
13299;3600;103565
13301;3500;125746
13302;3200;142982
13303;33900;65041
13304;2200;161850
13305;3100;179201
13306;4900;220000
13307;3000;122000
13308;0;91716
13310;7300;138000
13311;3999;175773
13312;0;53009
13314;0;89781
13319;4395;191356
13320;19500;19400
13322;7995;126289
13323;9495;155199
13325;7500;146548
13326;15600;34382
13329;12995;96575
13330;1000;207000
13331;6495;93000
13332;13850;64577
13334;6900;145431
13335;27500;35638
13336;0;26523
13337;8500;106478
13338;0;47001
13339;2000;265564
13341;5100;60000
13342;6300;120000
13343;8300;132316
13344;33995;79505
13345;9595;151342
13346;6900;52604
13347;3995;108638
13348;7595;115502
13349;29800;28116
13350;29200;39014
13351;25900;44253
13352;17995;130000
13353;24500;15000
13354;19100;39148
13355;22900;36057
13357;34995;122000
13358;19000;52148
13359;18200;33224
13360;14800;100427
13361;13600;91668
13362;16700;68419
13363;5200;130064
13364;7400;37000
13365;11000;138000
13366;0;3107
13367;2500;320165
13368;10995;51000
13370;26500;60866
13371;27300;28807
13372;15100;14926
13373;26500;60076
13374;15400;30682
13375;49600;16937
13376;38600;1116
13378;17300;9510
13379;18000;51890
13380;0;58040
13381;162;86403
13382;205;55637
13383;182;30821
13384;153;35985
13385;12900;122600
13386;11786;74533
13387;13366;1761
13388;15500;57900
13389;14500;131300
13390;8500;112649
13391;0;72707
13392;0;19547
13394;6500;109058
13395;6500;184000
13397;32900;11475
13398;0;86403
13399;0;30821
13400;0;35985
13401;0;38269
13402;20900;12597
13403;7900;114500
13404;16900;16348
13406;8500;119000
13407;6695;210000
13408;6400;244557
13409;16000;100000
13410;3200;150
13413;11995;110000
13416;0;111833
13417;5000;181500
13418;1000;99000
13419;5700;96172
13420;2900;179445
13421;17800;128185
