,price,year,condition,odometer,title_status,transmission,type,split
18021,4900,2001,good,176661.0,clean,automatic,SUV,0.43354181578250167
18025,10999,2008,good,69649.0,clean,automatic,sedan,-2.575597817056478
18027,18999,2013,good,38681.0,clean,automatic,SUV,-0.3126544197967271
18032,15000,2008,fair,110000.0,clean,automatic,truck,-0.18819988256923967
18033,4000,2004,good,226000.0,clean,automatic,SUV,0.2601711898405314
18037,7000,1978,fair,45897.0,clean,manual,truck,-0.970189873506879
18039,400,1999,fair,190000.0,clean,automatic,sedan,1.8331050585139697
18049,9500,2010,excellent,98987.0,clean,automatic,sedan,1.008585889042323
18051,15850,2012,good,66111.0,clean,automatic,SUV,0.6562597510307863
18052,29995,2013,good,84295.0,clean,automatic,pickup,0.2729957257896962
18057,9900,2013,good,61700.0,rebuilt,automatic,SUV,0.1329858710193654
18058,18350,2017,good,50200.0,rebuilt,automatic,pickup,-1.961960357275984
18061,4000,2012,good,138000.0,clean,automatic,sedan,0.9451645250994556
18079,1350,2005,excellent,249000.0,clean,manual,hatchback,0.8032574650600518
18147,20999,2016,good,39875.0,clean,automatic,SUV,-0.08299044405188617
18148,11967,2012,good,19514.0,clean,manual,hatchback,-0.19852400002399886
18149,12999,2011,good,63292.0,clean,automatic,sedan,0.3533811815548411
18150,5888,2013,good,126000.0,clean,automatic,sedan,-1.0007031299162008
18151,11999,2009,good,81866.0,clean,automatic,sedan,-0.42485924117957247
18152,7888,2007,good,76591.0,clean,automatic,coupe,0.03693431177839105
18153,12999,2011,good,58836.0,clean,automatic,coupe,0.427932024759525
18154,15876,2015,good,31860.0,clean,other,sedan,0.06792306540327452
18155,6998,2012,good,76230.0,clean,other,convertible,1.1985223764882766
18156,24999,2015,good,38451.0,clean,automatic,SUV,-0.5385861111235323
18157,26999,2016,good,32542.0,clean,automatic,sedan,0.1563413647041234
18167,27500,2014,good,102000.0,rebuilt,automatic,truck,0.7205984794051972
18170,6000,2000,excellent,163000.0,clean,automatic,SUV,0.593075660020782
18174,13000,2004,like new,27868.0,clean,automatic,coupe,0.5751433876440945
18179,4500,2007,excellent,172000.0,clean,automatic,SUV,-2.2062310853680245
18201,10857,2017,good,9877.0,clean,manual,sedan,-0.8367085791035866
18203,18528,2017,good,19048.0,clean,automatic,SUV,0.47356380299007206
18213,13991,2016,good,20560.0,clean,manual,coupe,0.05597200267452116
18214,16998,2017,good,20189.0,clean,automatic,mini-van,0.10893349585442628
18217,37482,2017,good,31469.0,clean,automatic,SUV,1.3420545431541735
18218,11721,2016,good,45602.0,clean,other,sedan,1.0688676784346702
18221,26998,2011,good,94500.0,clean,automatic,pickup,1.5146706612253065
18222,22441,2014,good,87235.0,clean,automatic,pickup,-0.6738500909436805
18223,11914,2015,good,78993.0,clean,automatic,sedan,-0.6517492964486504
18226,19873,2016,good,40321.0,clean,other,pickup,-0.0979086573809176
18227,21444,2012,good,66090.0,clean,automatic,pickup,-1.772032833542101
18228,12541,2015,good,53227.0,clean,automatic,sedan,-0.8234050629999013
18232,18633,2016,good,18673.0,clean,automatic,SUV,-0.43451222130286254
18233,12454,2006,good,65089.0,clean,automatic,sedan,2.8555123736189625
18238,4500,2004,good,198250.0,clean,automatic,SUV,1.0651218273578236
18240,15995,2006,good,92650.0,clean,automatic,pickup,-0.5043278988872962
18243,2000,2002,good,265746.0,clean,automatic,SUV,0.523794984653375
18271,9995,1985,good,66000.0,clean,automatic,truck,-0.6030942604486423
18286,9000,2008,good,270000.0,clean,automatic,SUV,0.0788586558062011
18349,15999,2012,good,88885.0,clean,other,SUV,1.2056379873905443
18350,12844,2015,good,19956.0,clean,manual,hatchback,0.19563322743310885
18351,29999,2014,good,38077.0,clean,automatic,SUV,0.09872592677853115
18352,14487,2018,good,12347.0,clean,automatic,hatchback,1.5881640549253349
18353,9999,2008,good,65542.0,clean,manual,sedan,-0.930564496441356
18354,10857,2017,good,9877.0,clean,manual,sedan,1.5916454251531393
18355,26999,2012,good,49493.0,clean,automatic,sedan,1.0961741424300875
18357,21999,2015,good,68232.0,clean,automatic,sedan,-2.536399802201688
18359,5500,1991,good,300000.0,clean,manual,van,-0.36108912540022053
18365,8800,2017,good,4140.0,rebuilt,automatic,sedan,-1.179923148525648
18368,7500,1988,good,153000.0,clean,manual,SUV,0.7184255475755514
18414,28850,2016,good,56522.0,clean,automatic,truck,0.5921839870765633
18416,12995,2010,good,133580.0,clean,automatic,pickup,0.11075701365959939
18423,11900,2012,excellent,86000.0,clean,automatic,SUV,-0.9842129880508375
18424,4900,2007,excellent,99500.0,clean,automatic,coupe,-1.0250940988729949
18425,6000,2006,excellent,133000.0,clean,manual,pickup,0.849291863342451
18426,9500,2008,excellent,88000.0,clean,automatic,sedan,0.6983255303019439
18427,5888,2013,good,126000.0,clean,automatic,sedan,-0.2744524768208191
18428,19441,2017,good,22492.0,clean,other,SUV,0.0008820885146289528
18429,15876,2015,good,31860.0,clean,other,sedan,-0.7924606888132709
18431,11967,2012,good,19514.0,clean,manual,hatchback,-0.131646934363233
18439,1900,1997,good,174500.0,rebuilt,automatic,sedan,-1.2441600921934168
18445,2600,1998,good,158000.0,clean,automatic,truck,-1.6141783756472552
18513,18995,2016,excellent,45125.0,clean,automatic,SUV,-0.3402719161861442
18532,8999,2005,good,119890.0,clean,automatic,SUV,1.922516410225928
18533,16999,2014,good,77968.0,clean,automatic,sedan,-1.5664092673158048
18535,15999,2011,good,64451.0,clean,automatic,SUV,-0.7820166822879577
18538,85000,1966,like new,0.0,clean,manual,coupe,0.4414564399811124
18539,24999,2018,like new,8750.0,clean,automatic,sedan,-0.008523824713997886
18540,15999,2010,good,62294.0,clean,manual,coupe,0.4086343571204408
18542,4800,2005,fair,166345.0,clean,automatic,truck,-2.2399670731770804
18552,12999,2010,good,51345.0,clean,automatic,wagon,-0.28623090902973525
18554,19999,2017,good,27191.0,clean,automatic,sedan,1.7245425085753863
18556,10857,2017,good,9877.0,clean,manual,sedan,1.5658484533997252
18565,21999,2015,good,46487.0,clean,automatic,sedan,0.7211552607279139
18567,14999,2009,good,82681.0,clean,automatic,SUV,0.10378687833956796
18568,15999,2011,good,71004.0,clean,automatic,SUV,0.6982760986569229
18569,22999,2011,good,79038.0,clean,automatic,sedan,-0.807993497777742
18579,4000,2010,good,180000.0,clean,automatic,SUV,-0.20381182878070378
18587,15999,2013,good,70445.0,clean,automatic,SUV,1.4800674508529261
18588,19999,2010,good,103315.0,clean,automatic,SUV,-1.3679359557708803
18601,15876,2015,good,31860.0,clean,other,sedan,0.9948673439204737
18602,6998,2012,good,76230.0,clean,other,convertible,0.23496248330369243
18604,14487,2018,good,12347.0,clean,automatic,hatchback,-0.43830401910103406
18607,18999,2012,good,32275.0,clean,automatic,SUV,0.1969515875434045
18608,9999,2012,good,76554.0,clean,other,sedan,-0.6594475618384932
18609,12999,2007,good,78329.0,clean,automatic,SUV,0.8053706472948728
18610,10999,2010,good,83168.0,clean,automatic,SUV,0.5631519285542422
18622,7999,2004,good,641.0,rebuilt,manual,pickup,-1.0558966206311462
18632,59500,1965,excellent,0.0,clean,manual,sedan,-0.1614907170361873
18635,12844,2015,good,19956.0,clean,manual,hatchback,1.5178854933973984
18636,14487,2018,good,12347.0,clean,automatic,hatchback,0.3816880038087902
18643,6995,2006,good,150845.0,clean,automatic,wagon,-0.8967001388313649
18644,6000,1994,good,54263.0,rebuilt,automatic,coupe,-1.6107503186330836
18647,5999,1994,good,54263.0,rebuilt,automatic,coupe,1.813701048405566
18648,6995,2003,good,395311.0,clean,manual,truck,0.6194443478824322
18651,12995,2013,good,123995.0,clean,automatic,pickup,-1.1740649014975855
18652,9995,2015,good,46229.0,clean,other,SUV,-0.03067114686650787
18661,22900,2018,like new,9305.0,clean,automatic,van,-2.529461518246028
18663,20500,2015,excellent,76000.0,clean,automatic,wagon,-0.1334372184190348
18678,19441,2017,good,22492.0,clean,other,SUV,-0.29590365762915244
18679,11967,2012,good,19514.0,clean,manual,hatchback,1.2606471871352107
18680,11999,2009,good,80675.0,clean,automatic,SUV,-0.2198087350586363
18681,15999,2011,good,89741.0,clean,automatic,sedan,1.052029496882385
18683,6999,2005,good,83611.0,clean,automatic,SUV,-0.03604090649436501
18684,14999,2012,good,41047.0,clean,automatic,sedan,-0.5183540889067313
18685,14999,2013,good,52450.0,clean,automatic,sedan,0.44477607374476663
18686,2500,2001,good,134000.0,clean,automatic,sedan,0.5300028608503692
18695,5000,1998,excellent,68000.0,clean,automatic,SUV,1.1639019833850246
18707,7000,2008,good,130000.0,clean,automatic,SUV,-0.14488695817479594
18711,18528,2017,good,19048.0,clean,automatic,SUV,0.7165905748995473
18712,5888,2013,good,126000.0,clean,automatic,sedan,0.8226169885577477
18717,1800,1987,good,140.0,clean,manual,truck,1.2341121606620553
18719,24999,2016,good,42356.0,clean,other,SUV,1.712108366768918
18722,14999,2008,good,155000.0,clean,automatic,truck,-2.204697022611865
18727,4000,1995,fair,173000.0,clean,manual,SUV,1.313943288575851
18736,23950,2014,excellent,89003.0,clean,automatic,truck,0.9571934579578992
18737,38950,2015,excellent,52872.0,clean,automatic,SUV,0.3755668048472969
18738,19488,2012,excellent,103788.0,clean,automatic,truck,-1.201129518068186
18742,46950,2015,excellent,39500.0,clean,automatic,truck,0.07253382262241628
18746,5888,2013,good,126000.0,clean,automatic,sedan,1.227544787727398
18749,12844,2015,good,19956.0,clean,manual,hatchback,0.7889679295228489
18750,14487,2018,good,12347.0,clean,automatic,hatchback,-1.1188413687784635
18752,13999,2014,good,44793.0,clean,other,wagon,-1.1586041388418538
18753,10999,2008,good,92297.0,clean,automatic,convertible,0.120270962743164
18754,19999,2013,good,64973.0,clean,automatic,sedan,-0.3045601801935532
18755,16999,2012,good,38023.0,clean,automatic,sedan,0.52631997060277
18756,10999,2007,good,73819.0,clean,automatic,sedan,0.5440418029097779
18757,16999,2013,good,57308.0,clean,automatic,SUV,0.9989841805500583
18760,19900,2008,excellent,80000.0,clean,automatic,van,-1.576821788772568
18761,2500,2002,fair,141600.0,clean,manual,hatchback,-0.08889136800423986
18829,19441,2017,good,22492.0,clean,other,SUV,-0.7462335685473994
18830,15876,2015,good,31860.0,clean,other,sedan,-0.6260581201800645
18832,10975,2005,excellent,125000.0,clean,automatic,SUV,-2.299347206774853
18833,10999,2007,good,67709.0,clean,automatic,sedan,1.7789655980431398
18834,23999,2014,good,65488.0,clean,automatic,SUV,-2.486417132859397
18836,2600,2001,good,186000.0,clean,automatic,hatchback,2.240562976239833
18838,9500,2013,like new,45000.0,clean,manual,sedan,-1.027548478153211
18846,10500,1999,excellent,202613.0,clean,automatic,pickup,0.7271816322134009
18849,12999,2000,good,85000.0,clean,automatic,convertible,0.20072853532617377
18851,23950,2014,excellent,89003.0,clean,automatic,truck,0.24810369256286774
18852,38950,2015,excellent,52872.0,clean,automatic,SUV,-0.5761139912016461
18853,19488,2012,excellent,103788.0,clean,automatic,truck,0.13598703150406102
18854,6950,2011,excellent,124791.0,clean,automatic,sedan,2.4052720040982716
18855,46950,2015,excellent,39500.0,clean,automatic,truck,-0.45247831224086094
18857,2495,1998,excellent,145000.0,clean,automatic,van,-0.3790075185209525
18859,2295,2000,excellent,140000.0,clean,automatic,coupe,-1.2205218194131369
18860,14950,2011,excellent,97000.0,clean,automatic,truck,0.870776789533826
18863,10857,2017,good,9877.0,clean,manual,sedan,-0.7260734210121194
18864,18528,2017,good,19048.0,clean,automatic,SUV,0.5484457052141642
18865,19441,2017,good,22492.0,clean,other,SUV,1.1357781430735578
18866,41850,2015,good,38029.0,clean,other,sedan,0.03917501612554997
18867,12999,2012,good,77799.0,clean,manual,sedan,-0.7122248919187147
18868,12999,2009,good,60868.0,clean,other,coupe,0.6990585727695525
18869,9999,2008,good,93940.0,clean,automatic,convertible,-1.280448036704114
18870,10999,2008,good,77403.0,clean,automatic,coupe,-1.0508126086677823
18871,12999,2011,good,82991.0,clean,automatic,sedan,-0.5147480795218173
18873,15900,2013,excellent,21994.0,clean,automatic,convertible,-0.30206770947037137
18874,8800,2017,good,4140.0,rebuilt,automatic,sedan,0.206926874823484
18887,12844,2015,good,19956.0,clean,manual,hatchback,0.5142305826272106
18890,2500,2007,good,170000.0,clean,manual,hatchback,-0.734966902502035
18897,24995,2015,good,51246.0,clean,automatic,SUV,-0.29092814645993736
18899,2923,2004,good,93000.0,clean,manual,sedan,0.680359139042573
18900,13487,2015,excellent,42010.0,clean,automatic,SUV,1.0746534089098247
18932,16998,2017,good,20189.0,clean,automatic,mini-van,-0.010514800282977679
18935,11721,2016,good,45602.0,clean,other,sedan,0.46672959271031894
18937,21221,2011,good,46574.0,clean,automatic,SUV,-0.3627622274941673
18949,11967,2012,good,19514.0,clean,manual,hatchback,0.9488320044086725
18950,5888,2013,good,126000.0,clean,automatic,sedan,-0.9480980541893163
18951,15876,2015,good,31860.0,clean,other,sedan,1.0280258338603188
18953,12844,2015,good,19956.0,clean,manual,hatchback,-0.013507812946771718
18954,15999,2012,good,108941.0,clean,automatic,SUV,1.3360370526484988
18956,18999,2012,good,58061.0,clean,automatic,SUV,-0.5881978222716424
18957,18995,2016,excellent,45125.0,clean,automatic,SUV,-2.1536590604811403
18961,14950,2011,like new,97000.0,clean,automatic,truck,1.5434061351584223
18962,11995,2005,like new,129000.0,clean,automatic,truck,0.06943725023524482
18963,4295,2002,excellent,174000.0,clean,automatic,SUV,0.22712554052083048
18964,2295,2000,excellent,140000.0,clean,automatic,coupe,1.2702881438466902
18967,14000,2015,excellent,58000.0,clean,automatic,sedan,1.9357925044115467
18968,3595,2009,excellent,155000.0,clean,manual,sedan,0.4479444746353415
18971,12000,2012,excellent,99000.0,clean,automatic,SUV,0.1349938620319182
18975,3100,2007,excellent,66000.0,clean,manual,hatchback,-0.5072543668569811
18979,11967,2012,good,19514.0,clean,manual,hatchback,1.3727603715367729
18980,18528,2017,good,19048.0,clean,automatic,SUV,-1.6192068032646898
18981,5888,2013,good,126000.0,clean,automatic,sedan,0.020428425999641002
19002,5400,2004,excellent,96000.0,clean,automatic,hatchback,1.3313466064129051
19004,20000,2010,excellent,37000.0,clean,manual,coupe,-0.6072166885105713
19012,7995,2013,excellent,60797.0,clean,automatic,sedan,-1.3298281647264238
19015,11995,2015,excellent,33139.0,clean,automatic,sedan,0.0028818681301261435
19016,8500,2009,excellent,87270.0,clean,automatic,sedan,0.2497680410651643
19017,12995,2004,excellent,38595.0,clean,automatic,SUV,-0.5433980124503429
19018,9991,2004,excellent,104510.0,clean,automatic,SUV,-0.8934775370969366
19019,6500,2006,excellent,103087.0,clean,automatic,sedan,1.3341254727515643
19020,17950,2019,good,2520.0,rebuilt,automatic,pickup,2.3060752526350123
19023,22990,2018,like new,32991.0,clean,automatic,wagon,-0.44121564431657573
19027,5850,2003,good,97600.0,rebuilt,automatic,SUV,0.08407962363764294
19033,14487,2018,good,12347.0,clean,automatic,hatchback,0.9065421541813672
19036,19441,2017,good,22492.0,clean,other,SUV,1.2229033779191298
19037,15999,2011,good,74135.0,clean,automatic,SUV,1.5393791288664211
19038,13999,2012,good,97166.0,clean,automatic,SUV,-0.029213754820097443
19040,9999,2007,good,102218.0,clean,automatic,SUV,-0.5141127227483441
19042,20000,2015,good,105500.0,clean,automatic,truck,-1.3744650604072366
19043,1300,1995,good,200000.0,clean,automatic,SUV,1.4732415623536643
19054,5500,2012,good,66575.0,clean,automatic,hatchback,0.046528567244808944
19063,500,2015,excellent,62000.0,lien,automatic,sedan,-0.3589625456867019
19069,6998,2012,good,76230.0,clean,other,convertible,-0.8123883228659735
19080,11495,2013,excellent,65000.0,clean,automatic,coupe,-0.9875197066431808
19085,24900,2017,like new,20229.0,clean,automatic,truck,-0.008528664794450925
19092,6199,2001,excellent,113000.0,clean,automatic,van,0.2511999090307062
19111,900,1996,fair,148622.0,clean,manual,wagon,-0.002790373823428103
19117,6995,2012,excellent,46600.0,clean,automatic,sedan,-0.00455969401172648
19119,11967,2012,good,19514.0,clean,manual,hatchback,-0.019421189749193626
19120,5888,2013,good,126000.0,clean,automatic,sedan,-0.8136372490159242
19121,15876,2015,good,31860.0,clean,other,sedan,1.4021347458135758
19122,6998,2012,good,76230.0,clean,other,convertible,-1.8254576031762555
19123,16999,2008,good,78457.0,clean,automatic,SUV,-0.5547165652980727
19128,14999,2010,good,81440.0,clean,other,SUV,-0.5572145768648525
19129,14999,2011,good,74488.0,clean,other,SUV,-0.14322639444788932
19141,500,1993,excellent,192894.0,clean,manual,sedan,1.2887274147438312
19144,14487,2018,good,12347.0,clean,automatic,hatchback,1.1210767190337798
19145,10857,2017,good,9877.0,clean,manual,sedan,-0.1176265068948725
19154,2295,2000,excellent,140000.0,clean,automatic,coupe,-0.7921898163577297
19155,0,2001,excellent,159000.0,clean,automatic,sedan,-0.39409453710666487
19156,4295,2002,excellent,174000.0,clean,automatic,SUV,0.11055283143021655
19159,2495,1998,excellent,145000.0,clean,automatic,van,-0.4519467032577687
19161,23450,2016,excellent,43400.0,rebuilt,automatic,SUV,0.690768364853499
19168,1600,1992,excellent,133000.0,clean,automatic,coupe,0.01315619353884645
19222,10857,2017,good,9877.0,clean,manual,sedan,1.238791496316249
19223,18528,2017,good,19048.0,clean,automatic,SUV,-0.5987389444139017
19225,11999,2011,good,84117.0,clean,automatic,sedan,0.7803222072193234
19226,11999,2009,good,81583.0,clean,automatic,SUV,-0.4614025856355462
19228,2700,2000,good,170000.0,clean,automatic,SUV,-1.335247493903778
19229,2100,2004,good,210000.0,clean,manual,hatchback,-0.4051258240612513
19240,9000,1983,excellent,89000.0,clean,automatic,convertible,-0.981136443524673
